SCHEMA_VERSION	1
SOFTWARE	GAP	4.12.1
SOFTWARE	CTblLib	1.3.7
TABLE_REQUEST	L4(3)
TABLE_IDENTIFIER	L4(3)
TABLE_IS_ORDINARY	true
TABLE_IS_SIMPLE_CHARACTER_TABLE	true
TABLE_ORDER	6065280
EXPECTED_PSL4_3_ORDER	6065280
ORDER_MATCH	true
CENTER_CLASS_POSITIONS	[ 1 ]
CENTER_ORDER	1
ROW_COUNT	29
CLASS_COUNT	29
IRR_ORTHONORMAL	true
CLASS_NAMES	[ "1A", "2A", "2B", "3A", "3B", "3C", "3D", "4A", "4B", "4C", 
  "5A", "6A", "6B", "6C", "6D", "6E", "8A", "9A", "9B", "10A", "12A", "12B", 
  "12C", "13A", "13B", "13C", "13D", "20A", "20B" ]
CLASS_ORDERS	[ 1, 2, 2, 3, 3, 3, 3, 4, 4, 4, 5, 6, 6, 6, 6, 6, 8, 9, 9, 10, 
  12, 12, 12, 13, 13, 13, 13, 20, 20 ]
CLASS_SIZES	[ 1, 2106, 5265, 1040, 3120, 3120, 74880, 4212, 63180, 189540, 
  303264, 84240, 84240, 84240, 168480, 168480, 758160, 224640, 224640, 
  303264, 168480, 168480, 505440, 466560, 466560, 466560, 466560, 303264, 
  303264 ]
PAIR_COLUMNS	pair_index	row	class	class_name	degree	class_order	exact_value	no\
nzero	order_times_degree	divides_group_order	violation
PAIR	285	10	24	13A	234	13	0	false	3042	false	false
PAIR	286	10	25	13B	234	13	0	false	3042	false	false
PAIR	287	10	26	13C	234	13	0	false	3042	false	false
PAIR	288	10	27	13D	234	13	0	false	3042	false	false
PAIR	289	10	28	20A	234	20	1	true	4680	true	false
PAIR	290	10	29	20B	234	20	1	true	4680	true	false
PAIR	291	11	1	1A	260	1	260	true	260	true	false
PAIR	292	11	2	2A	260	2	0	false	520	true	false
PAIR	293	11	3	2B	260	2	-4	true	520	true	false
PAIR	294	11	4	3A	260	3	-10	true	780	true	false
PAIR	295	11	5	3B	260	3	17	true	780	true	false
PAIR	296	11	6	3C	260	3	-1	true	780	true	false
PAIR	297	11	7	3D	260	3	-1	true	780	true	false
PAIR	298	11	8	4A	260	4	10	true	1040	true	false
PAIR	299	11	9	4B	260	4	0	false	1040	true	false
PAIR	300	11	10	4C	260	4	-2	true	1040	true	false
PAIR	301	11	11	5A	260	5	0	false	1300	false	false
PAIR	302	11	12	6A	260	6	-3	true	1560	true	false
PAIR	303	11	13	6B	260	6	3	true	1560	true	false
PAIR	304	11	14	6C	260	6	2	true	1560	true	false
PAIR	305	11	15	6D	260	6	-1	true	1560	true	false
PAIR	306	11	16	6E	260	6	-1	true	1560	true	false
PAIR	307	11	17	8A	260	8	0	false	2080	true	false
PAIR	308	11	18	9A	260	9	2	true	2340	true	false
PAIR	309	11	19	9B	260	9	-1	true	2340	true	false
PAIR	310	11	20	10A	260	10	0	false	2600	false	false
PAIR	311	11	21	12A	260	12	1	true	3120	true	false
PAIR	312	11	22	12B	260	12	1	true	3120	true	false
PAIR	313	11	23	12C	260	12	0	false	3120	true	false
PAIR	314	11	24	13A	260	13	0	false	3380	false	false
PAIR	315	11	25	13B	260	13	0	false	3380	false	false
PAIR	316	11	26	13C	260	13	0	false	3380	false	false
PAIR	317	11	27	13D	260	13	0	false	3380	false	false
PAIR	318	11	28	20A	260	20	0	false	5200	false	false
PAIR	319	11	29	20B	260	20	0	false	5200	false	false
PAIR	320	12	1	1A	260	1	260	true	260	true	false
PAIR	321	12	2	2A	260	2	0	false	520	true	false
PAIR	322	12	3	2B	260	2	-4	true	520	true	false
PAIR	323	12	4	3A	260	3	-10	true	780	true	false
PAIR	324	12	5	3B	260	3	-1	true	780	true	false
PAIR	325	12	6	3C	260	3	17	true	780	true	false
PAIR	326	12	7	3D	260	3	-1	true	780	true	false
PAIR	327	12	8	4A	260	4	10	true	1040	true	false
PAIR	328	12	9	4B	260	4	0	false	1040	true	false
PAIR	329	12	10	4C	260	4	-2	true	1040	true	false
PAIR	330	12	11	5A	260	5	0	false	1300	false	false
PAIR	331	12	12	6A	260	6	3	true	1560	true	false
PAIR	332	12	13	6B	260	6	-3	true	1560	true	false
PAIR	333	12	14	6C	260	6	2	true	1560	true	false
PAIR	334	12	15	6D	260	6	-1	true	1560	true	false
PAIR	335	12	16	6E	260	6	-1	true	1560	true	false
PAIR	336	12	17	8A	260	8	0	false	2080	true	false
PAIR	337	12	18	9A	260	9	-1	true	2340	true	false
PAIR	338	12	19	9B	260	9	2	true	2340	true	false
PAIR	339	12	20	10A	260	10	0	false	2600	false	false
PAIR	340	12	21	12A	260	12	1	true	3120	true	false
PAIR	341	12	22	12B	260	12	1	true	3120	true	false
PAIR	342	12	23	12C	260	12	0	false	3120	true	false
PAIR	343	12	24	13A	260	13	0	false	3380	false	false
PAIR	344	12	25	13B	260	13	0	false	3380	false	false
PAIR	345	12	26	13C	260	13	0	false	3380	false	false
PAIR	346	12	27	13D	260	13	0	false	3380	false	false
PAIR	347	12	28	20A	260	20	0	false	5200	false	false
PAIR	348	12	29	20B	260	20	0	false	5200	false	false
PAIR	349	13	1	1A	260	1	260	true	260	true	false
PAIR	350	13	2	2A	260	2	20	true	520	true	false
PAIR	351	13	3	2B	260	2	4	true	520	true	false
PAIR	352	13	4	3A	260	3	17	true	780	true	false
PAIR	353	13	5	3B	260	3	-10	true	780	true	false
PAIR	354	13	6	3C	260	3	-10	true	780	true	false
PAIR	355	13	7	3D	260	3	-1	true	780	true	false
PAIR	356	13	8	4A	260	4	0	false	1040	true	false
PAIR	357	13	9	4B	260	4	4	true	1040	true	false
PAIR	358	13	10	4C	260	4	0	false	1040	true	false
PAIR	359	13	11	5A	260	5	0	false	1300	false	false
PAIR	360	13	12	6A	260	6	2	true	1560	true	false
PAIR	361	13	13	6B	260	6	2	true	1560	true	false
PAIR	362	13	14	6C	260	6	1	true	1560	true	false
PAIR	363	13	15	6D	260	6	-2	true	1560	true	false
PAIR	364	13	16	6E	260	6	-2	true	1560	true	false
PAIR	365	13	17	8A	260	8	0	false	2080	true	false
PAIR	366	13	18	9A	260	9	-1	true	2340	true	false
PAIR	367	13	19	9B	260	9	-1	true	2340	true	false
PAIR	368	13	20	10A	260	10	0	false	2600	false	false
PAIR	369	13	21	12A	260	12	0	false	3120	true	false
PAIR	370	13	22	12B	260	12	0	false	3120	true	false
PAIR	371	13	23	12C	260	12	1	true	3120	true	false
PAIR	372	13	24	13A	260	13	0	false	3380	false	false
PAIR	373	13	25	13B	260	13	0	false	3380	false	false
PAIR	374	13	26	13C	260	13	0	false	3380	false	false
PAIR	375	13	27	13D	260	13	0	false	3380	false	false
PAIR	376	13	28	20A	260	20	0	false	5200	false	false
PAIR	377	13	29	20B	260	20	0	false	5200	false	false
PAIR	378	14	1	1A	351	1	351	true	351	true	false
PAIR	379	14	2	2A	351	2	-9	true	702	true	false
PAIR	380	14	3	2B	351	2	15	true	702	true	false
PAIR	381	14	4	3A	351	3	27	true	1053	true	false
PAIR	382	14	5	3B	351	3	0	false	1053	true	false
PAIR	383	14	6	3C	351	3	0	false	1053	true	false
PAIR	384	14	7	3D	351	3	0	false	1053	true	false
PAIR	385	14	8	4A	351	4	-9	true	1404	true	false
PAIR	386	14	9	4B	351	4	-1	true	1404	true	false
PAIR	387	14	10	4C	351	4	-1	true	1404	true	false
PAIR	388	14	11	5A	351	5	1	true	1755	true	false
PAIR	389	14	12	6A	351	6	0	false	2106	true	false
PAIR	390	14	13	6B	351	6	0	false	2106	true	false
PAIR	391	14	14	6C	351	6	3	true	2106	true	false
PAIR	392	14	15	6D	351	6	0	false	2106	true	false
PAIR	393	14	16	6E	351	6	0	false	2106	true	false
PAIR	394	14	17	8A	351	8	-1	true	2808	true	false
PAIR	395	14	18	9A	351	9	0	false	3159	true	false
PAIR	396	14	19	9B	351	9	0	false	3159	true	false
PAIR	397	14	20	10A	351	10	1	true	3510	true	false
PAIR	398	14	21	12A	351	12	0	false	4212	true	false
PAIR	399	14	22	12B	351	12	0	false	4212	true	false
PAIR	400	14	23	12C	351	12	-1	true	4212	true	false
PAIR	401	14	24	13A	351	13	0	false	4563	false	false
PAIR	402	14	25	13B	351	13	0	false	4563	false	false
PAIR	403	14	26	13C	351	13	0	false	4563	false	false
PAIR	404	14	27	13D	351	13	0	false	4563	false	false
