row	degree	class	class_name	class_order	value	exact_nonzero	product	group_orde\
r	remainder	divides
4	10	13	6d	6	1	true	60	15120	0	true
4	10	14	8a	8	0	false	80	15120	0	true
4	10	15	24a	24	0	false	240	15120	0	true
4	10	16	24b	24	0	false	240	15120	0	true
4	10	17	8b	8	0	false	80	15120	0	true
4	10	18	24c	24	0	false	240	15120	0	true
4	10	19	24d	24	0	false	240	15120	0	true
4	10	20	5a	5	0	false	50	15120	20	false
4	10	21	30a	30	0	false	300	15120	120	false
4	10	22	15a	15	0	false	150	15120	120	false
4	10	23	10a	10	0	false	100	15120	20	false
4	10	24	15b	15	0	false	150	15120	120	false
4	10	25	30b	30	0	false	300	15120	120	false
4	10	26	12c	12	1	true	120	15120	0	true
4	10	27	12d	12	1	true	120	15120	0	true
4	10	28	12e	12	1	true	120	15120	0	true
4	10	29	7a	7	E(7)^3+E(7)^5+E(7)^6	true	70	15120	0	true
4	10	30	42a	42	E(7)^3+E(7)^5+E(7)^6	true	420	15120	0	true
4	10	31	21a	21	E(7)^3+E(7)^5+E(7)^6	true	210	15120	0	true
4	10	32	14a	14	E(7)^3+E(7)^5+E(7)^6	true	140	15120	0	true
4	10	33	21b	21	E(7)^3+E(7)^5+E(7)^6	true	210	15120	0	true
4	10	34	42b	42	E(7)^3+E(7)^5+E(7)^6	true	420	15120	0	true
4	10	35	7b	7	E(7)+E(7)^2+E(7)^4	true	70	15120	0	true
4	10	36	42c	42	E(7)+E(7)^2+E(7)^4	true	420	15120	0	true
4	10	37	21c	21	E(7)+E(7)^2+E(7)^4	true	210	15120	0	true
4	10	38	14b	14	E(7)+E(7)^2+E(7)^4	true	140	15120	0	true
4	10	39	21d	21	E(7)+E(7)^2+E(7)^4	true	210	15120	0	true
4	10	40	42d	42	E(7)+E(7)^2+E(7)^4	true	420	15120	0	true
5	14	1	1a	1	14	true	14	15120	0	true
5	14	2	6a	6	14	true	84	15120	0	true
5	14	3	3a	3	14	true	42	15120	0	true
5	14	4	2a	2	14	true	28	15120	0	true
5	14	5	3b	3	14	true	42	15120	0	true
5	14	6	6b	6	14	true	84	15120	0	true
5	14	7	4a	4	2	true	56	15120	0	true
5	14	8	12a	12	2	true	168	15120	0	true
5	14	9	12b	12	2	true	168	15120	0	true
5	14	10	3c	3	2	true	42	15120	0	true
5	14	11	6c	6	2	true	84	15120	0	true
5	14	12	3d	3	-1	true	42	15120	0	true
5	14	13	6d	6	-1	true	84	15120	0	true
5	14	14	8a	8	0	false	112	15120	0	true
5	14	15	24a	24	0	false	336	15120	0	true
5	14	16	24b	24	0	false	336	15120	0	true
5	14	17	8b	8	0	false	112	15120	0	true
5	14	18	24c	24	0	false	336	15120	0	true
5	14	19	24d	24	0	false	336	15120	0	true
5	14	20	5a	5	-1	true	70	15120	0	true
5	14	21	30a	30	-1	true	420	15120	0	true
5	14	22	15a	15	-1	true	210	15120	0	true
5	14	23	10a	10	-1	true	140	15120	0	true
5	14	24	15b	15	-1	true	210	15120	0	true
5	14	25	30b	30	-1	true	420	15120	0	true
5	14	26	12c	12	2	true	168	15120	0	true
5	14	27	12d	12	2	true	168	15120	0	true
5	14	28	12e	12	2	true	168	15120	0	true
5	14	29	7a	7	0	false	98	15120	28	false
5	14	30	42a	42	0	false	588	15120	420	false
5	14	31	21a	21	0	false	294	15120	126	false
5	14	32	14a	14	0	false	196	15120	28	false
5	14	33	21b	21	0	false	294	15120	126	false
5	14	34	42b	42	0	false	588	15120	420	false
5	14	35	7b	7	0	false	98	15120	28	false
5	14	36	42c	42	0	false	588	15120	420	false
5	14	37	21c	21	0	false	294	15120	126	false
5	14	38	14b	14	0	false	196	15120	28	false
5	14	39	21d	21	0	false	294	15120	126	false
5	14	40	42d	42	0	false	588	15120	420	false
6	14	1	1a	1	14	true	14	15120	0	true
6	14	2	6a	6	14	true	84	15120	0	true
6	14	3	3a	3	14	true	42	15120	0	true
6	14	4	2a	2	14	true	28	15120	0	true
6	14	5	3b	3	14	true	42	15120	0	true
6	14	6	6b	6	14	true	84	15120	0	true
6	14	7	4a	4	2	true	56	15120	0	true
6	14	8	12a	12	2	true	168	15120	0	true
6	14	9	12b	12	2	true	168	15120	0	true
6	14	10	3c	3	-1	true	42	15120	0	true
6	14	11	6c	6	-1	true	84	15120	0	true
6	14	12	3d	3	2	true	42	15120	0	true
6	14	13	6d	6	2	true	84	15120	0	true
6	14	14	8a	8	0	false	112	15120	0	true
6	14	15	24a	24	0	false	336	15120	0	true
6	14	16	24b	24	0	false	336	15120	0	true
6	14	17	8b	8	0	false	112	15120	0	true
6	14	18	24c	24	0	false	336	15120	0	true
6	14	19	24d	24	0	false	336	15120	0	true
6	14	20	5a	5	-1	true	70	15120	0	true
6	14	21	30a	30	-1	true	420	15120	0	true
6	14	22	15a	15	-1	true	210	15120	0	true
6	14	23	10a	10	-1	true	140	15120	0	true
6	14	24	15b	15	-1	true	210	15120	0	true
6	14	25	30b	30	-1	true	420	15120	0	true
6	14	26	12c	12	-1	true	168	15120	0	true
6	14	27	12d	12	-1	true	168	15120	0	true
6	14	28	12e	12	-1	true	168	15120	0	true
6	14	29	7a	7	0	false	98	15120	28	false
6	14	30	42a	42	0	false	588	15120	420	false
6	14	31	21a	21	0	false	294	15120	126	false
6	14	32	14a	14	0	false	196	15120	28	false
6	14	33	21b	21	0	false	294	15120	126	false
6	14	34	42b	42	0	false	588	15120	420	false
6	14	35	7b	7	0	false	98	15120	28	false
6	14	36	42c	42	0	false	588	15120	420	false
6	14	37	21c	21	0	false	294	15120	126	false
6	14	38	14b	14	0	false	196	15120	28	false
6	14	39	21d	21	0	false	294	15120	126	false
6	14	40	42d	42	0	false	588	15120	420	false
7	15	1	1a	1	15	true	15	15120	0	true
7	15	2	6a	6	15	true	90	15120	0	true
7	15	3	3a	3	15	true	45	15120	0	true
7	15	4	2a	2	15	true	30	15120	0	true
7	15	5	3b	3	15	true	45	15120	0	true
7	15	6	6b	6	15	true	90	15120	0	true
7	15	7	4a	4	-1	true	60	15120	0	true
7	15	8	12a	12	-1	true	180	15120	0	true
7	15	9	12b	12	-1	true	180	15120	0	true
7	15	10	3c	3	3	true	45	15120	0	true
7	15	11	6c	6	3	true	90	15120	0	true
7	15	12	3d	3	0	false	45	15120	0	true
7	15	13	6d	6	0	false	90	15120	0	true
7	15	14	8a	8	-1	true	120	15120	0	true
7	15	15	24a	24	-1	true	360	15120	0	true
7	15	16	24b	24	-1	true	360	15120	0	true
7	15	17	8b	8	-1	true	120	15120	0	true
7	15	18	24c	24	-1	true	360	15120	0	true
7	15	19	24d	24	-1	true	360	15120	0	true
7	15	20	5a	5	0	false	75	15120	45	false
7	15	21	30a	30	0	false	450	15120	270	false
7	15	22	15a	15	0	false	225	15120	45	false
7	15	23	10a	10	0	false	150	15120	120	false
7	15	24	15b	15	0	false	225	15120	45	false
7	15	25	30b	30	0	false	450	15120	270	false
7	15	26	12c	12	-1	true	180	15120	0	true
7	15	27	12d	12	-1	true	180	15120	0	true
7	15	28	12e	12	-1	true	180	15120	0	true
7	15	29	7a	7	1	true	105	15120	0	true
7	15	30	42a	42	1	true	630	15120	0	true
7	15	31	21a	21	1	true	315	15120	0	true
7	15	32	14a	14	1	true	210	15120	0	true
7	15	33	21b	21	1	true	315	15120	0	true
7	15	34	42b	42	1	true	630	15120	0	true
7	15	35	7b	7	1	true	105	15120	0	true
7	15	36	42c	42	1	true	630	15120	0	true
7	15	37	21c	21	1	true	315	15120	0	true
7	15	38	14b	14	1	true	210	15120	0	true
7	15	39	21d	21	1	true	315	15120	0	true
7	15	40	42d	42	1	true	630	15120	0	true
8	21	1	1a	1	21	true	21	15120	0	true
8	21	2	6a	6	21	true	126	15120	0	true
8	21	3	3a	3	21	true	63	15120	0	true
8	21	4	2a	2	21	true	42	15120	0	true
8	21	5	3b	3	21	true	63	15120	0	true
8	21	6	6b	6	21	true	126	15120	0	true
8	21	7	4a	4	1	true	84	15120	0	true
8	21	8	12a	12	1	true	252	15120	0	true
8	21	9	12b	12	1	true	252	15120	0	true
8	21	10	3c	3	-3	true	63	15120	0	true
8	21	11	6c	6	-3	true	126	15120	0	true
8	21	12	3d	3	0	false	63	15120	0	true
8	21	13	6d	6	0	false	126	15120	0	true
8	21	14	8a	8	-1	true	168	15120	0	true
8	21	15	24a	24	-1	true	504	15120	0	true
8	21	16	24b	24	-1	true	504	15120	0	true
8	21	17	8b	8	-1	true	168	15120	0	true
8	21	18	24c	24	-1	true	504	15120	0	true
8	21	19	24d	24	-1	true	504	15120	0	true
8	21	20	5a	5	1	true	105	15120	0	true
8	21	21	30a	30	1	true	630	15120	0	true
8	21	22	15a	15	1	true	315	15120	0	true
8	21	23	10a	10	1	true	210	15120	0	true
8	21	24	15b	15	1	true	315	15120	0	true
8	21	25	30b	30	1	true	630	15120	0	true
8	21	26	12c	12	1	true	252	15120	0	true
8	21	27	12d	12	1	true	252	15120	0	true
8	21	28	12e	12	1	true	252	15120	0	true
8	21	29	7a	7	0	false	147	15120	126	false
8	21	30	42a	42	0	false	882	15120	126	false
8	21	31	21a	21	0	false	441	15120	126	false
8	21	32	14a	14	0	false	294	15120	126	false
8	21	33	21b	21	0	false	441	15120	126	false
8	21	34	42b	42	0	false	882	15120	126	false
8	21	35	7b	7	0	false	147	15120	126	false
8	21	36	42c	42	0	false	882	15120	126	false
8	21	37	21c	21	0	false	441	15120	126	false
8	21	38	14b	14	0	false	294	15120	126	false
8	21	39	21d	21	0	false	441	15120	126	false
8	21	40	42d	42	0	false	882	15120	126	false
9	35	1	1a	1	35	true	35	15120	0	true
9	35	2	6a	6	35	true	210	15120	0	true
9	35	3	3a	3	35	true	105	15120	0	true
9	35	4	2a	2	35	true	70	15120	0	true
9	35	5	3b	3	35	true	105	15120	0	true
9	35	6	6b	6	35	true	210	15120	0	true
9	35	7	4a	4	-1	true	140	15120	0	true
9	35	8	12a	12	-1	true	420	15120	0	true
9	35	9	12b	12	-1	true	420	15120	0	true
9	35	10	3c	3	-1	true	105	15120	0	true
9	35	11	6c	6	-1	true	210	15120	0	true
9	35	12	3d	3	-1	true	105	15120	0	true
9	35	13	6d	6	-1	true	210	15120	0	true
9	35	14	8a	8	1	true	280	15120	0	true
9	35	15	24a	24	1	true	840	15120	0	true
9	35	16	24b	24	1	true	840	15120	0	true
9	35	17	8b	8	1	true	280	15120	0	true
9	35	18	24c	24	1	true	840	15120	0	true
9	35	19	24d	24	1	true	840	15120	0	true
9	35	20	5a	5	0	false	175	15120	70	false
9	35	21	30a	30	0	false	1050	15120	420	false
9	35	22	15a	15	0	false	525	15120	420	false
9	35	23	10a	10	0	false	350	15120	70	false
9	35	24	15b	15	0	false	525	15120	420	false
9	35	25	30b	30	0	false	1050	15120	420	false
9	35	26	12c	12	-1	true	420	15120	0	true
9	35	27	12d	12	-1	true	420	15120	0	true
9	35	28	12e	12	-1	true	420	15120	0	true
9	35	29	7a	7	0	false	245	15120	175	false
9	35	30	42a	42	0	false	1470	15120	420	false
9	35	31	21a	21	0	false	735	15120	420	false
9	35	32	14a	14	0	false	490	15120	420	false
9	35	33	21b	21	0	false	735	15120	420	false
9	35	34	42b	42	0	false	1470	15120	420	false
9	35	35	7b	7	0	false	245	15120	175	false
9	35	36	42c	42	0	false	1470	15120	420	false
9	35	37	21c	21	0	false	735	15120	420	false
9	35	38	14b	14	0	false	490	15120	420	false
9	35	39	21d	21	0	false	735	15120	420	false
9	35	40	42d	42	0	false	1470	15120	420	false
10	4	1	1a	1	4	true	4	15120	0	true
10	4	2	6a	6	-4	true	24	15120	0	true
10	4	3	3a	3	4	true	12	15120	0	true
10	4	4	2a	2	-4	true	8	15120	0	true
10	4	5	3b	3	4	true	12	15120	0	true
10	4	6	6b	6	-4	true	24	15120	0	true
10	4	7	4a	4	0	false	16	15120	0	true
10	4	8	12a	12	0	false	48	15120	0	true
10	4	9	12b	12	0	false	48	15120	0	true
10	4	10	3c	3	-2	true	12	15120	0	true
10	4	11	6c	6	2	true	24	15120	0	true
10	4	12	3d	3	1	true	12	15120	0	true
10	4	13	6d	6	-1	true	24	15120	0	true
10	4	14	8a	8	0	false	32	15120	16	false
10	4	15	24a	24	0	false	96	15120	48	false
10	4	16	24b	24	0	false	96	15120	48	false
10	4	17	8b	8	0	false	32	15120	16	false
10	4	18	24c	24	0	false	96	15120	48	false
10	4	19	24d	24	0	false	96	15120	48	false
10	4	20	5a	5	-1	true	20	15120	0	true
10	4	21	30a	30	1	true	120	15120	0	true
10	4	22	15a	15	-1	true	60	15120	0	true
10	4	23	10a	10	1	true	40	15120	0	true
10	4	24	15b	15	-1	true	60	15120	0	true
10	4	25	30b	30	1	true	120	15120	0	true
10	4	26	12c	12	0	false	48	15120	0	true
10	4	27	12d	12	0	false	48	15120	0	true
10	4	28	12e	12	0	false	48	15120	0	true
10	4	29	7a	7	-E(7)-E(7)^2-E(7)^4	true	28	15120	0	true
10	4	30	42a	42	E(7)+E(7)^2+E(7)^4	true	168	15120	0	true
10	4	31	21a	21	-E(7)-E(7)^2-E(7)^4	true	84	15120	0	true
10	4	32	14a	14	E(7)+E(7)^2+E(7)^4	true	56	15120	0	true
10	4	33	21b	21	-E(7)-E(7)^2-E(7)^4	true	84	15120	0	true
10	4	34	42b	42	E(7)+E(7)^2+E(7)^4	true	168	15120	0	true
10	4	35	7b	7	-E(7)^3-E(7)^5-E(7)^6	true	28	15120	0	true
10	4	36	42c	42	E(7)^3+E(7)^5+E(7)^6	true	168	15120	0	true
10	4	37	21c	21	-E(7)^3-E(7)^5-E(7)^6	true	84	15120	0	true
10	4	38	14b	14	E(7)^3+E(7)^5+E(7)^6	true	56	15120	0	true
10	4	39	21d	21	-E(7)^3-E(7)^5-E(7)^6	true	84	15120	0	true
10	4	40	42d	42	E(7)^3+E(7)^5+E(7)^6	true	168	15120	0	true
11	4	1	1a	1	4	true	4	15120	0	true
11	4	2	6a	6	-4	true	24	15120	0	true
11	4	3	3a	3	4	true	12	15120	0	true
11	4	4	2a	2	-4	true	8	15120	0	true
11	4	5	3b	3	4	true	12	15120	0	true
11	4	6	6b	6	-4	true	24	15120	0	true
11	4	7	4a	4	0	false	16	15120	0	true
11	4	8	12a	12	0	false	48	15120	0	true
11	4	9	12b	12	0	false	48	15120	0	true
11	4	10	3c	3	-2	true	12	15120	0	true
11	4	11	6c	6	2	true	24	15120	0	true
11	4	12	3d	3	1	true	12	15120	0	true
11	4	13	6d	6	-1	true	24	15120	0	true
11	4	14	8a	8	0	false	32	15120	16	false
11	4	15	24a	24	0	false	96	15120	48	false
11	4	16	24b	24	0	false	96	15120	48	false
11	4	17	8b	8	0	false	32	15120	16	false
11	4	18	24c	24	0	false	96	15120	48	false
11	4	19	24d	24	0	false	96	15120	48	false
11	4	20	5a	5	-1	true	20	15120	0	true
11	4	21	30a	30	1	true	120	15120	0	true
11	4	22	15a	15	-1	true	60	15120	0	true
11	4	23	10a	10	1	true	40	15120	0	true
11	4	24	15b	15	-1	true	60	15120	0	true
11	4	25	30b	30	1	true	120	15120	0	true
11	4	26	12c	12	0	false	48	15120	0	true
11	4	27	12d	12	0	false	48	15120	0	true
11	4	28	12e	12	0	false	48	15120	0	true
11	4	29	7a	7	-E(7)^3-E(7)^5-E(7)^6	true	28	15120	0	true
11	4	30	42a	42	E(7)^3+E(7)^5+E(7)^6	true	168	15120	0	true
11	4	31	21a	21	-E(7)^3-E(7)^5-E(7)^6	true	84	15120	0	true
11	4	32	14a	14	E(7)^3+E(7)^5+E(7)^6	true	56	15120	0	true
11	4	33	21b	21	-E(7)^3-E(7)^5-E(7)^6	true	84	15120	0	true
11	4	34	42b	42	E(7)^3+E(7)^5+E(7)^6	true	168	15120	0	true
11	4	35	7b	7	-E(7)-E(7)^2-E(7)^4	true	28	15120	0	true
11	4	36	42c	42	E(7)+E(7)^2+E(7)^4	true	168	15120	0	true
11	4	37	21c	21	-E(7)-E(7)^2-E(7)^4	true	84	15120	0	true
11	4	38	14b	14	E(7)+E(7)^2+E(7)^4	true	56	15120	0	true
11	4	39	21d	21	-E(7)-E(7)^2-E(7)^4	true	84	15120	0	true
11	4	40	42d	42	E(7)+E(7)^2+E(7)^4	true	168	15120	0	true
12	14	1	1a	1	14	true	14	15120	0	true
12	14	2	6a	6	-14	true	84	15120	0	true
12	14	3	3a	3	14	true	42	15120	0	true
12	14	4	2a	2	-14	true	28	15120	0	true
12	14	5	3b	3	14	true	42	15120	0	true
12	14	6	6b	6	-14	true	84	15120	0	true
12	14	7	4a	4	0	false	56	15120	0	true
12	14	8	12a	12	0	false	168	15120	0	true
12	14	9	12b	12	0	false	168	15120	0	true
12	14	10	3c	3	2	true	42	15120	0	true
12	14	11	6c	6	-2	true	84	15120	0	true
12	14	12	3d	3	-1	true	42	15120	0	true
12	14	13	6d	6	1	true	84	15120	0	true
12	14	14	8a	8	E(8)-E(8)^3	true	112	15120	0	true
12	14	15	24a	24	-E(8)+E(8)^3	true	336	15120	0	true
12	14	16	24b	24	E(8)-E(8)^3	true	336	15120	0	true
12	14	17	8b	8	-E(8)+E(8)^3	true	112	15120	0	true
12	14	18	24c	24	E(8)-E(8)^3	true	336	15120	0	true
12	14	19	24d	24	-E(8)+E(8)^3	true	336	15120	0	true
12	14	20	5a	5	-1	true	70	15120	0	true
12	14	21	30a	30	1	true	420	15120	0	true
12	14	22	15a	15	-1	true	210	15120	0	true
12	14	23	10a	10	1	true	140	15120	0	true
12	14	24	15b	15	-1	true	210	15120	0	true
12	14	25	30b	30	1	true	420	15120	0	true
12	14	26	12c	12	0	false	168	15120	0	true
12	14	27	12d	12	0	false	168	15120	0	true
12	14	28	12e	12	0	false	168	15120	0	true
12	14	29	7a	7	0	false	98	15120	28	false
12	14	30	42a	42	0	false	588	15120	420	false
12	14	31	21a	21	0	false	294	15120	126	false
12	14	32	14a	14	0	false	196	15120	28	false
12	14	33	21b	21	0	false	294	15120	126	false
12	14	34	42b	42	0	false	588	15120	420	false
12	14	35	7b	7	0	false	98	15120	28	false
12	14	36	42c	42	0	false	588	15120	420	false
12	14	37	21c	21	0	false	294	15120	126	false
12	14	38	14b	14	0	false	196	15120	28	false
12	14	39	21d	21	0	false	294	15120	126	false
12	14	40	42d	42	0	false	588	15120	420	false
13	14	1	1a	1	14	true	14	15120	0	true
13	14	2	6a	6	-14	true	84	15120	0	true
13	14	3	3a	3	14	true	42	15120	0	true
13	14	4	2a	2	-14	true	28	15120	0	true
13	14	5	3b	3	14	true	42	15120	0	true
13	14	6	6b	6	-14	true	84	15120	0	true
13	14	7	4a	4	0	false	56	15120	0	true
13	14	8	12a	12	0	false	168	15120	0	true
13	14	9	12b	12	0	false	168	15120	0	true
13	14	10	3c	3	2	true	42	15120	0	true
13	14	11	6c	6	-2	true	84	15120	0	true
13	14	12	3d	3	-1	true	42	15120	0	true
13	14	13	6d	6	1	true	84	15120	0	true
13	14	14	8a	8	-E(8)+E(8)^3	true	112	15120	0	true
13	14	15	24a	24	E(8)-E(8)^3	true	336	15120	0	true
13	14	16	24b	24	-E(8)+E(8)^3	true	336	15120	0	true
13	14	17	8b	8	E(8)-E(8)^3	true	112	15120	0	true
13	14	18	24c	24	-E(8)+E(8)^3	true	336	15120	0	true
13	14	19	24d	24	E(8)-E(8)^3	true	336	15120	0	true
13	14	20	5a	5	-1	true	70	15120	0	true
13	14	21	30a	30	1	true	420	15120	0	true
13	14	22	15a	15	-1	true	210	15120	0	true
13	14	23	10a	10	1	true	140	15120	0	true
13	14	24	15b	15	-1	true	210	15120	0	true
13	14	25	30b	30	1	true	420	15120	0	true
13	14	26	12c	12	0	false	168	15120	0	true
13	14	27	12d	12	0	false	168	15120	0	true
13	14	28	12e	12	0	false	168	15120	0	true
13	14	29	7a	7	0	false	98	15120	28	false
13	14	30	42a	42	0	false	588	15120	420	false
13	14	31	21a	21	0	false	294	15120	126	false
13	14	32	14a	14	0	false	196	15120	28	false
13	14	33	21b	21	0	false	294	15120	126	false
13	14	34	42b	42	0	false	588	15120	420	false
13	14	35	7b	7	0	false	98	15120	28	false
13	14	36	42c	42	0	false	588	15120	420	false
13	14	37	21c	21	0	false	294	15120	126	false
13	14	38	14b	14	0	false	196	15120	28	false
13	14	39	21d	21	0	false	294	15120	126	false
13	14	40	42d	42	0	false	588	15120	420	false
14	20	1	1a	1	20	true	20	15120	0	true
14	20	2	6a	6	-20	true	120	15120	0	true
14	20	3	3a	3	20	true	60	15120	0	true
14	20	4	2a	2	-20	true	40	15120	0	true
14	20	5	3b	3	20	true	60	15120	0	true
14	20	6	6b	6	-20	true	120	15120	0	true
14	20	7	4a	4	0	false	80	15120	0	true
14	20	8	12a	12	0	false	240	15120	0	true
14	20	9	12b	12	0	false	240	15120	0	true
14	20	10	3c	3	-4	true	60	15120	0	true
14	20	11	6c	6	4	true	120	15120	0	true
14	20	12	3d	3	-1	true	60	15120	0	true
14	20	13	6d	6	1	true	120	15120	0	true
